OTU	Test-Statistic	P	FDR_P	Bonferroni_P	2017_mean	2016_mean	2018_mean	taxonomy
1016118	36.3543307087	1.27572595063e-08	1.46892408951e-08	6.06224971739e-05	78.5	62.5	0.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
857992	36.3543307087	1.27572595063e-08	1.46892408951e-08	6.06224971739e-05	102.25	101.75	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
216224	36.3543307087	1.27572595063e-08	1.46892408951e-08	6.06224971739e-05	168.5	145.0	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
4350968	36.3543307087	1.27572595063e-08	1.46892408951e-08	6.06224971739e-05	55.875	31.25	0.0	k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__5B-12; g__; s__
210832	36.3543307087	1.27572595063e-08	1.46892408951e-08	6.06224971739e-05	26.5	24.75	0.0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
4438759	36.3543307087	1.27572595063e-08	1.46892408951e-08	6.06224971739e-05	17.125	21.0	0.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin517; g__; s__
774718	36.3543307087	1.27572595063e-08	1.46892408951e-08	6.06224971739e-05	52.625	66.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__
254098	36.3543307087	1.27572595063e-08	1.46892408951e-08	6.06224971739e-05	566.625	979.25	0.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
574686	36.3543307087	1.27572595063e-08	1.46892408951e-08	6.06224971739e-05	20.875	16.75	0.0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
262768	36.3543307087	1.27572595063e-08	1.46892408951e-08	6.06224971739e-05	179.25	218.5	0.0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
309788	36.3543307087	1.27572595063e-08	1.46892408951e-08	6.06224971739e-05	448.875	649.75	0.0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
4105048	36.3543307087	1.27572595063e-08	1.46892408951e-08	6.06224971739e-05	299.625	311.75	0.0	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__; s__
529067	25.2944785276	3.21642757261e-06	3.70263174056e-06	0.015284463825	0.0	288.75	9.18518518519	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
2951283	25.2799831526	3.23982391685e-06	3.72866148048e-06	0.0153956432529	0.0	0.0	4.59259259259	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__
352247	25.2738046588	3.24984800833e-06	3.73929242993e-06	0.0154432777356	0.0	111.75	19.2222222222	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
139322	25.2712228011	3.25404603992e-06	3.74321635965e-06	0.0154632267817	0.0	241.75	33.1111111111	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
650816	25.095014111	3.55375042104e-06	4.08698499535e-06	0.0168874220008	0.0	0.0	13.8888888889	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
4327995	25.0766659703	3.58650278388e-06	4.12365381781e-06	0.017043061229	0.0	0.0	16.4814814815	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
350446	25.0688106923	3.60061697176e-06	4.13888046681e-06	0.0171101318498	0.0	0.0	15.0740740741	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter; s__
206488	25.0557294928	3.62424435058e-06	4.16503244352e-06	0.017222409154	0.0	0.0	27.7407407407	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__SC-I-84; f__; g__; s__
321058	25.0478873239	3.63848321632e-06	4.18038497194e-06	0.017290072244	0.0	0.0	12.962962963	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__CCU21; f__; g__; s__
735789	25.0452743584	3.6432399385e-06	4.184838334e-06	0.0173126761877	0.0	0.0	29.8888888889	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__; f__; g__; s__
217365	25.042661938	3.64800188504e-06	4.18727172891e-06	0.0173353049577	0.0	0.0	90.0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
549805	25.042661938	3.64800188504e-06	4.18727172891e-06	0.0173353049577	0.0	0.0	52.4074074074	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__; g__; s__
212546	25.042661938	3.64800188504e-06	4.18727172891e-06	0.0173353049577	0.0	0.0	34.1111111111	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Ellin6067; f__; g__; s__
584598	25.0374387319	3.65754146938e-06	4.1972076944e-06	0.0173806370625	0.0	0.0	21.962962963	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
810882	25.0353304878	3.66139899721e-06	4.20061999873e-06	0.0173989680347	0.0	230.25	26.5555555556	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
942852	25.0348279458	3.66231911628e-06	4.20066146284e-06	0.0174033404405	0.0	0.0	57.3703703704	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Aquabacterium; s__
758613	25.0322177041	3.66710200572e-06	4.20310389078e-06	0.0174260687312	0.0	0.0	73.8148148148	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
4407824	25.0322177041	3.66710200572e-06	4.20310389078e-06	0.0174260687312	0.0	0.0	38.1481481481	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__auto67_4W; g__; s__
1002658	25.0322177041	3.66710200572e-06	4.20310389078e-06	0.0174260687312	0.0	0.0	56.4074074074	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
788268	25.0296080067	3.67189014227e-06	4.20554879635e-06	0.0174488219561	0.0	0.0	53.962962963	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__
649373	25.0296080067	3.67189014227e-06	4.20554879635e-06	0.0174488219561	0.0	0.0	42.5185185185	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__succinicans
1052930	25.0296080067	3.67189014227e-06	4.20554879635e-06	0.0174488219561	0.0	0.0	43.7037037037	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas; s__
257321	25.0269988533	3.67668353048e-06	4.2090099101e-06	0.0174716001368	0.0	0.0	151.555555556	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
510316	25.0269988533	3.67668353048e-06	4.2090099101e-06	0.0174716001368	0.0	0.0	605.740740741	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
833645	25.0243902439	3.68148217491e-06	4.21348826955e-06	0.0174944032952	0.0	0.0	71.962962963	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__
113500	24.7835895109	4.1525217592e-06	4.75145278105e-06	0.0197327833997	0.0	29.0	295.851851852	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
513055	24.7810595406	4.15777796146e-06	4.75632182784e-06	0.0197577608729	0.0	30.5	444.148148148	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__Steroidobacter; s__
570862	24.685976971	4.3602180712e-06	4.98670427783e-06	0.0207197562744	0.0	84.25	25.2222222222	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Nannocystaceae; g__Plesiocystis; s__
714738	24.6258762572	4.49323274009e-06	5.13759431687e-06	0.0213518419809	4138.75	7604.5	5.74074074074	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
1107243	24.5918541241	4.57032124128e-06	5.22448076463e-06	0.0217181665386	0.0	2.5	31.8148148148	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__leguminosarum
627435	24.5742937453	4.61062621107e-06	5.26928709837e-06	0.021909695755	84.375	29.0	4.51851851852	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__0319-6G20; g__; s__
915631	24.5386211784	4.69360042311e-06	5.36282500857e-06	0.0223039892106	1523.875	636.5	84.962962963	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
1082846	24.4787949842	4.83612154526e-06	5.52433884209e-06	0.0229812495831	204.625	150.0	6.96296296296	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__
208621	24.4661094225	4.86689349109e-06	5.55815377785e-06	0.0231274778697	197.25	306.75	16.1481481481	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__A17; s__
807804	24.3466527418	5.16644167249e-06	5.89883008834e-06	0.0245509308277	0.0	3.0	32.8518518519	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
758928	24.3411025537	5.18079894627e-06	5.91380172776e-06	0.0246191565927	1977.0	1098.75	11.4814814815	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Saprospiraceae; g__; s__
564241	24.3292533984	5.21158409648e-06	5.9475138392e-06	0.0247654476264	0.0	47.5	330.666666667	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
244050	24.2889126691	5.31777096172e-06	6.06723832175e-06	0.0252700476101	162.0	116.5	11.0740740741	k__Bacteria; p__Planctomycetes; c__OM190; o__agg27; f__; g__; s__
1106130	24.2096831726	5.53266143355e-06	6.31089945565e-06	0.0262912071322	330.25	178.75	14.2222222222	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__; s__
231447	24.1381591321	5.73410105946e-06	6.53910444794e-06	0.0272484482345	242.0	259.5	24.1481481481	k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__
336745	24.1194301749	5.78805013446e-06	6.59904372336e-06	0.027504814239	438.75	239.25	14.7777777778	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
937372	24.0759306142	5.91531796023e-06	6.74252601272e-06	0.028109590947	794.5	708.0	116.111111111	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__
279206	23.9622320677	6.26134190596e-06	7.13522703528e-06	0.0297538967371	1134.75	475.25	17.0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
243579	23.9049370106	6.4433078702e-06	7.34082929733e-06	0.0306185989992	0.0	155.75	39.1851851852	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__
582391	23.8902953586	6.4906512907e-06	7.39299495048e-06	0.0308435749334	0.0	139.75	48.8888888889	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
113261	23.7545620986	6.94644146261e-06	7.91025397324e-06	0.0330094898303	164.5	76.25	27.2962962963	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__
657034	23.7135960026	7.09019296504e-06	8.07201652369e-06	0.0336925969699	718.875	1804.75	26.1111111111	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
559200	23.5824090947	7.5708550282e-06	8.61717439377e-06	0.035976703094	1035.125	499.25	74.4814814815	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
691349	23.5818526839	7.57296157384e-06	8.61750799782e-06	0.0359867133989	0.0	252.0	54.5185185185	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae; g__; s__
213078	23.5196550888	7.81217187017e-06	8.88758456477e-06	0.037123440727	0.0	132.25	26.8148148148	k__Bacteria; p__Acidobacteria; c__Sva0725; o__Sva0725; f__; g__; s__
790384	23.5064231162	7.86402844437e-06	8.9444382881e-06	0.0373698631677	0.0	0.0	9.59259259259	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae; g__; s__
4361146	23.4777540939	7.97756726523e-06	9.07140455716e-06	0.0379093996444	112.75	102.75	17.8518518519	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
581056	23.4764292575	7.98285350165e-06	9.07524398082e-06	0.0379345198398	0.0	10.75	186.074074074	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Nitrosomonadales; f__Nitrosomonadaceae; g__; s__
307844	23.4692529341	8.01154872148e-06	9.1056875208e-06	0.0380708795245	0.0	0.0	12.7777777778	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__A21b; f__UD5; g__; s__
940737	23.4453929585	8.1076987944e-06	9.21276534457e-06	0.038527784671	809.625	551.75	149.0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Aquincola; s__tertiaricarbonis
214611	23.4223391198	8.2016962947e-06	9.31734659154e-06	0.0389744607924	0.0	0.0	28.6296296296	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
1114525	23.4079877679	8.26076066923e-06	9.3822023662e-06	0.0392551347002	0.0	78.0	13.1481481481	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
164668	23.3996301623	8.295352986e-06	9.41923951958e-06	0.0394195173895	0.0	120.25	10.7037037037	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
4474907	23.1208173429	9.53626487737e-06	1.08256881742e-05	0.0453163306973	0.0	291.5	32.6666666667	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
742935	23.0967277958	9.65182155859e-06	1.0954252698e-05	0.0458654560464	0.0	174.25	97.4814814815	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
565666	23.0872899664	9.69747531419e-06	1.10034390385e-05	0.0460824026931	0.0	94.0	34.4074074074	k__Bacteria; p__Planctomycetes; c__028H05-P-BN-P5; o__; f__; g__; s__
895220	23.0854346721	9.70647532355e-06	1.10110218996e-05	0.0461251707375	2.75	3.25	30.1851851852	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter; s__
671757	22.9250577532	1.05168810096e-05	1.19274984625e-05	0.0499762185578	869.25	1047.0	42.962962963	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
308164	22.8887337956	1.07096334641e-05	1.21432064475e-05	0.0508921782216	0.0	406.0	29.7777777778	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae; g__; s__
569321	22.8722614715	1.07982039807e-05	1.22407121461e-05	0.0513130653163	280.25	231.5	21.2592592593	k__Bacteria; p__Gemmatimonadetes; c__Gemm-2; o__; f__; g__; s__
545247	22.7434167323	1.15167464803e-05	1.3052129567e-05	0.0547275792746	1456.75	1401.0	30.4444444444	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
142010	22.7294514768	1.15974450503e-05	1.31404527608e-05	0.055111058879	915.25	588.0	139.074074074	k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus; s__
270789	22.727204554	1.16104816539e-05	1.31520879188e-05	0.0551730088195	0.0	7.75	23.6666666667	k__Bacteria; p__Gemmatimonadetes; c__Gemm-2; o__; f__; g__; s__
949660	22.7112599566	1.17034138312e-05	1.32541998393e-05	0.0556146225258	0.0	30.0	4.18518518519	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Paenibacillaceae; g__Paenibacillus; s__
256335	22.6947139113	1.18006380532e-05	1.33611227136e-05	0.0560766320289	0.0	46.0	142.962962963	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
55354	22.6877637131	1.18417177767e-05	1.34044408944e-05	0.0562718428749	0.0	13.5	137.222222222	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
1072787	22.6155680816	1.22769867894e-05	1.38938416821e-05	0.0583402412233	0.0	12.25	76.1111111111	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Thermomonas; s__
356083	22.6017119182	1.23623380761e-05	1.39871025089e-05	0.0587458305375	0.0	12.0	47.2592592593	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
254401	22.545345619	1.27157037895e-05	1.43834859337e-05	0.0604250244075	187.25	181.0	39.962962963	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium; s__
4476891	22.428210236	1.34826738141e-05	1.52474216955e-05	0.0640696659645	0.0	13.5	78.8888888889	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__
929699	22.3274216524	1.41795350546e-05	1.60316798905e-05	0.0673811505796	2803.875	4188.0	367.962962963	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__
551647	22.299537037	1.4378615088e-05	1.62528969786e-05	0.0683271788979	6771.75	6088.25	805.740740741	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
214791	22.2840766129	1.44901955463e-05	1.63751270478e-05	0.0688574092358	0.0	4.75	16.2962962963	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
665487	22.076106779	1.60780850621e-05	1.81652544497e-05	0.0764030602152	0.0	10.0	29.2222222222	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__[Bryobacteraceae]; g__; s__
1120116	21.9894051355	1.67904116814e-05	1.89639464038e-05	0.0797880363099	41.875	202.0	798.111111111	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__auto67_4W; g__; s__
1125248	21.9890980915	1.67929895764e-05	1.89639464038e-05	0.0798002864671	0.0	2.0	62.5925925926	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dokdonella; s__
1106617	21.9358150923	1.72463928562e-05	1.94713373373e-05	0.0819548588528	29.125	58.0	188.925925926	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
683649	21.6800789554	1.95988537089e-05	2.21220315498e-05	0.0931337528245	1817.25	1683.0	220.518518519	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
1108431	21.6333449672	2.00622125759e-05	2.26396661508e-05	0.0953356341609	1509.125	219.25	23.0	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__Ellin515; g__; s__
4350559	21.4939227908	2.15106715378e-05	2.42684499401e-05	0.102218711148	1147.375	631.75	114.592592593	k__Bacteria; p__Gemmatimonadetes; c__Gemm-1; o__; f__; g__; s__
3609950	21.4169685583	2.2354469503e-05	2.52144407971e-05	0.106228439078	467.375	494.5	39.1851851852	k__Bacteria; p__Acidobacteria; c__Acidobacteria-5; o__; f__; g__; s__
1108940	21.329817034	2.33501180783e-05	2.63312200066e-05	0.110959761108	106.625	88.75	12.6296296296	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
279355	21.2880523026	2.38428505875e-05	2.68804806624e-05	0.113301225992	376.375	463.0	56.8148148148	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__; s__
112867	21.2815883191	2.39200351466e-05	2.69611022335e-05	0.113668007017	1477.75	1834.25	164.296296296	k__Bacteria; p__Chloroflexi; c__Ellin6529; o__; f__; g__; s__
1040827	21.2105819024	2.47845284768e-05	2.79288781887e-05	0.117776079322	0.0	14.75	40.0740740741	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
216839	21.1657650696	2.53461798692e-05	2.85550134516e-05	0.120445046739	0.0	9.75	5.25925925926	k__Bacteria; p__Chloroflexi; c__TK10; o__AKYG885; f__Dolo_23; g__; s__
825183	21.1502888656	2.55430719964e-05	2.87700114072e-05	0.121380678127	717.5	493.0	110.259259259	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
2565174	21.1375611353	2.57061429928e-05	2.89468226307e-05	0.122155591502	0.0	6.25	18.5185185185	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
1049393	21.1298808171	2.58050484564e-05	2.9051312548e-05	0.122625590265	2695.875	2022.5	350.407407407	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Chthoniobacter; s__
242136	21.1066431511	2.6106621577e-05	2.93838620876e-05	0.124058665734	0.0	23.75	8.59259259259	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
254346	21.0800164702	2.6456511854e-05	2.97706238054e-05	0.12572134433	0.0	2.0	55.0740740741	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__; s__
805676	21.0656551891	2.66471702611e-05	2.99780665438e-05	0.126627353081	0.0	95.5	21.2592592593	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__mb2424; g__; s__
944435	21.0651235819	2.66542541163e-05	2.99789385943e-05	0.126661015561	196.125	197.75	32.962962963	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
2195184	21.0560730316	2.67751452767e-05	3.01077828573e-05	0.127235490355	268.625	2217.25	31.1481481481	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__RB40; g__; s__
217929	20.9950915335	2.76041132171e-05	3.10325871795e-05	0.131174746008	889.875	697.25	128.851851852	k__Bacteria; p__Verrucomicrobia; c__[Pedosphaerae]; o__[Pedosphaerales]; f__; g__; s__
1146318	20.8846608566	2.91711477385e-05	3.27864933901e-05	0.138621294053	293.0	178.25	20.3333333333	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
748070	20.8440969059	2.97688369085e-05	3.34503459421e-05	0.141461512989	1669.0	5289.0	105.481481481	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6; o__iii1-15; f__; g__; s__
699318	20.8417149915	2.98043114397e-05	3.34822902982e-05	0.141630087961	0.0	15.25	50.037037037	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__; s__
1087471	20.8385945536	2.9850848986e-05	3.3526644855e-05	0.141851234381	383.25	86.5	19.8518518519	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__; g__; s__
107234	20.7637130802	3.09896729358e-05	3.47974777388e-05	0.147262925791	0.0	98.25	300.444444444	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Nitrososphaerales; f__Nitrososphaeraceae; g__Candidatus Nitrososphaera; s__SCA1145
161009	20.7334433575	3.14622646228e-05	3.5319792461e-05	0.149508681487	0.0	5.0	22.1481481481	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
250989	20.7156673114	3.17431483566e-05	3.56266983917e-05	0.150843440991	48.25	0.0	11.962962963	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__
221791	20.6292514425	3.31447666946e-05	3.71910109405e-05	0.157503931333	1629.125	2245.0	126.444444444	k__Bacteria; p__Acidobacteria; c__iii1-8; o__32-20; f__; g__; s__
562311	20.5721866097	3.41040877721e-05	3.82584100787e-05	0.162062625093	2325.375	1880.75	204.518518519	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
278511	20.5389381201	3.46757812955e-05	3.88905623593e-05	0.164779312716	0.0	8.0	17.8518518519	k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__; s__
969805	20.5158630186	3.50781717193e-05	3.9332579521e-05	0.16669147201	0.0	18.75	31.7407407407	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
1052235	20.4428170197	3.63830151181e-05	4.07860551642e-05	0.172892087841	478.0	250.5	56.2962962963	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Haliangiaceae; g__; s__
695617	20.4243025122	3.67213856953e-05	4.11556662321e-05	0.174500024824	0.0	40.75	22.5185185185	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__
735782	20.4214430083	3.67739257204e-05	4.12048325921e-05	0.174749695023	1463.125	3832.5	118.703703704	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__
818603	20.3628366272	3.78674628886e-05	4.24201281581e-05	0.179946183647	0.0	5.5	22.2222222222	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__
1108726	20.3243777793	3.86026786185e-05	4.32335443779e-05	0.183439928795	601.0	587.25	67.9259259259	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Methylibium; s__
